,brick_id,delivery_nr,brick_format,brick_original_dimensions (mm),brick_origin,brick_distance (km),age (y),colour name,turn_nr,mortar rests (%),colour rests (%),R,G,B,lu (mm),wu (mm),hu (mm),volume (%),colour_clusters
6021,6022,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,2,0.4,0.1,229,140,115,261.4,124.9,64.0,1.07,2
6022,6023,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,2,0.45,0.07,185,152,119,252.1,119.3,63.2,0.97,1
6023,6024,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,2,0.47,0.01,229,140,115,258.8,123.3,66.6,1.09,2
6024,6025,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,2,0.15,0.01,229,178,149,262.4,125.4,67.1,1.13,3
6025,6026,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,2,0.5,0.01,229,201,145,239.3,123.0,67.1,1.01,9
6026,6027,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,2,0.48,0.09,229,206,156,261.5,119.8,65.9,1.06,0
6027,6028,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,2,0.07,0.01,154,137,103,252.0,116.6,67.7,1.02,4
6028,6029,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,2,0.07,0.01,222,171,134,251.4,123.0,62.9,1.0,5
6029,6030,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,2,0.8,0.14,229,178,149,257.9,120.8,66.5,1.06,3
6030,6031,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,2,0.34,0.01,229,140,115,247.7,121.0,66.5,1.02,2
6031,6032,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,2,0.1,0.01,229,178,149,250.5,118.3,62.8,0.95,3
6032,6033,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,2,0.21,0.1,222,171,134,239.0,118.7,66.6,0.97,5
6033,6034,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,2,0.21,0.01,229,145,124,262.4,124.2,62.2,1.04,2
6034,6035,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,2,0.36,0.01,185,152,119,254.6,125.8,62.4,1.02,1
6035,6036,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,2,0.22,0.08,194,155,102,208.5,119.3,67.2,0.86,6
6036,6037,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,2,0.17,0.01,194,155,102,254.4,121.9,67.2,1.07,6
6037,6038,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,2,0.3,0.01,229,201,145,254.3,117.9,64.9,1.0,9
6038,6039,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,2,0.4,0.01,154,137,103,237.8,123.0,64.0,0.96,4
6039,6040,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,2,0.3,0.01,222,171,134,205.3,120.3,67.0,0.85,5
6040,6041,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,2,0.25,0.01,222,171,134,212.6,118.5,61.9,0.8,5
6041,6042,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,2,0.12,0.01,229,140,115,241.4,117.9,64.7,0.94,2
6042,6043,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,2,0.24,0.12,222,189,147,148.8,122.3,66.4,0.62,7
6043,6044,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,2,0.7,0.01,229,145,124,261.8,116.7,66.9,1.05,2
6044,6045,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,2,0.4,0.14,222,189,147,248.4,125.3,62.3,0.99,7
6045,6046,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,2,0.27,0.11,229,189,140,195.3,115.9,64.5,0.75,8
6046,6047,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,2,0.39,0.01,229,189,140,255.5,125.2,65.0,1.07,8
6047,6048,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,2,0.1,0.12,229,178,149,244.8,121.5,66.3,1.01,3
6048,6049,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,2,0.12,0.12,229,201,145,255.7,118.0,64.6,1.0,9
6049,6050,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,2,0.39,0.15,229,178,149,238.6,118.4,64.0,0.93,3
6050,6051,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,2,0.17,0.01,229,189,140,257.5,118.5,65.9,1.03,8
6051,6052,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,2,0.6,0.01,154,137,103,255.6,122.5,65.0,1.04,4
6052,6053,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,2,0.35,0.01,222,189,147,242.6,122.0,64.5,0.98,7
6053,6054,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,2,0.35,0.01,185,152,119,262.1,117.7,63.6,1.01,1
6054,6055,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,2,0.4,0.01,154,137,103,126.3,114.2,65.6,0.49,4
6055,6056,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,2,0.6,0.01,229,206,156,254.0,115.4,65.1,0.98,0
6056,6057,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,2,0.38,0.01,229,201,145,255.9,114.6,66.6,1.0,9
6057,6058,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,2,0.19,0.01,229,189,140,253.0,118.9,64.3,0.99,8
6058,6059,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,2,0.13,0.13,222,189,147,248.7,123.4,62.3,0.98,7
6059,6060,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,2,0.19,0.14,222,171,134,243.8,118.7,64.7,0.96,5
6060,6061,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,2,0.28,0.07,229,178,149,252.2,115.3,65.6,0.98,3
6061,6062,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,2,0.1,0.09,229,201,145,262.0,125.9,62.7,1.06,9
6062,6063,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,2,0.49,0.01,229,145,124,256.6,119.7,65.7,1.03,2
6063,6064,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,2,0.07,0.01,229,201,145,243.6,119.0,64.7,0.96,9
6064,6065,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,2,0.8,0.01,229,206,156,246.1,122.3,66.6,1.03,0
6065,6066,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,2,0.9,0.01,229,201,145,230.9,114.2,63.6,0.86,9
6066,6067,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,2,0.1,0.01,229,140,115,251.9,115.9,66.6,1.0,2
6067,6068,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,2,0.1,0.01,229,206,156,247.3,118.8,64.8,0.98,0
6068,6069,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,2,0.4,0.01,222,189,147,251.2,120.2,67.5,1.05,7
6069,6070,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,2,0.32,0.01,229,145,124,238.6,124.7,65.1,0.99,2
6070,6071,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,2,0.49,0.01,154,137,103,261.2,124.4,64.2,1.07,4
6071,6072,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,2,0.7,0.01,229,189,140,259.2,124.8,61.9,1.03,8
6072,6073,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,2,0.14,0.08,229,140,115,254.1,122.2,62.7,1.0,2
6073,6074,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,2,0.17,0.01,229,201,145,247.8,119.9,67.3,1.03,9
6074,6075,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,2,0.38,0.14,194,155,102,254.1,125.0,67.4,1.1,6
6075,6076,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,2,0.15,0.01,229,145,124,250.4,119.2,67.3,1.03,2
6076,6077,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,2,0.3,0.01,229,201,145,244.7,117.2,66.7,0.98,9
6077,6078,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,2,0.21,0.01,229,201,145,254.9,120.8,65.9,1.04,9
6078,6079,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,2,0.48,0.01,229,201,145,171.4,123.0,65.2,0.7,9
6079,6080,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,2,0.49,0.09,229,178,149,140.2,123.1,62.7,0.55,3
6080,6081,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,2,0.12,0.14,229,201,145,248.0,116.2,62.4,0.92,9
6081,6082,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,2,0.5,0.01,229,178,149,216.6,123.6,67.6,0.93,3
6082,6083,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,2,0.3,0.01,194,155,102,169.9,116.0,67.8,0.69,6
6083,6084,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,2,0.43,0.01,229,145,124,237.8,125.9,65.1,1.0,2
6084,6085,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,2,0.16,0.01,229,145,124,254.3,119.9,66.4,1.04,2
6085,6086,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,2,0.08,0.01,229,201,145,252.4,125.1,65.6,1.06,9
6086,6087,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,2,0.1,0.01,229,140,115,256.6,116.0,65.5,1.0,2
6087,6088,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,2,0.4,0.01,185,152,119,148.3,122.8,66.0,0.62,1
6088,6089,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,2,0.31,0.01,229,140,115,251.5,120.1,65.2,1.01,2
6089,6090,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,2,0.25,0.01,229,189,140,244.6,122.2,66.7,1.02,8
6090,6091,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,2,0.22,0.09,194,155,102,239.4,123.4,64.2,0.97,6
6091,6092,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,2,0.13,0.01,229,140,115,255.9,118.2,67.1,1.04,2
6092,6093,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,2,0.46,0.01,222,189,147,238.7,124.8,65.3,1.0,7
6093,6094,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,2,0.29,0.07,229,140,115,226.0,116.7,66.0,0.89,2
6094,6095,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,2,0.5,0.01,229,140,115,220.4,114.0,65.2,0.84,2
6095,6096,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,2,0.8,0.09,222,171,134,251.3,123.5,63.4,1.01,5
6096,6097,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,2,0.12,0.01,229,178,149,248.4,114.5,67.3,0.98,3
6097,6098,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,2,0.44,0.01,229,189,140,256.6,119.9,62.0,0.98,8
6098,6099,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,2,0.43,0.01,185,152,119,241.0,124.5,67.0,1.03,1
6099,6100,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,2,0.33,0.01,229,201,145,262.3,119.7,65.3,1.05,9
6100,6101,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,2,0.26,0.14,229,201,145,246.4,117.9,63.2,0.94,9
6101,6102,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,2,0.47,0.01,222,189,147,243.3,123.1,62.2,0.96,7
6102,6103,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,2,0.27,0.01,229,201,145,255.9,119.9,64.9,1.02,9
6103,6104,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,2,0.35,0.15,154,137,103,245.8,122.7,61.9,0.96,4
6104,6105,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,2,0.06,0.12,229,140,115,246.2,125.6,64.8,1.03,2
6105,6106,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,2,0.31,0.1,229,140,115,245.7,124.7,67.8,1.07,2
6106,6107,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,2,0.47,0.11,229,140,115,163.1,123.4,67.2,0.69,2
6107,6108,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,2,0.32,0.01,229,140,115,242.1,118.1,64.0,0.94,2
6108,6109,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,2,0.6,0.08,229,189,140,253.1,119.7,62.0,0.96,8
6109,6110,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,2,0.12,0.1,229,178,149,249.5,124.7,62.0,0.99,3
6110,6111,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,2,0.4,0.01,185,152,119,225.4,118.9,66.7,0.92,1
6111,6112,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,2,0.41,0.13,229,189,140,260.5,117.2,67.3,1.05,8
6112,6113,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,2,0.39,0.01,229,140,115,238.0,120.0,66.1,0.97,2
6113,6114,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,2,0.26,0.01,229,178,149,250.4,120.0,65.9,1.02,3
6114,6115,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,2,0.1,0.01,222,171,134,181.9,124.2,66.6,0.77,5
6115,6116,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,2,0.23,0.01,229,201,145,241.7,116.6,61.8,0.89,9
6116,6117,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,2,0.26,0.01,229,140,115,237.8,116.9,65.0,0.93,2
6117,6118,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,2,0.28,0.1,154,137,103,198.7,125.3,62.0,0.79,4
6118,6119,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,2,0.3,0.01,229,178,149,241.2,116.5,64.2,0.93,3
6119,6120,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,2,0.27,0.01,185,152,119,183.7,117.7,62.5,0.69,1
6120,6121,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,2,0.08,0.01,229,140,115,255.1,119.1,64.0,1.0,2
6121,6122,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,2,0.26,0.01,229,189,140,254.9,120.4,67.1,1.06,8
6122,6123,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,2,0.25,0.15,229,145,124,248.3,119.7,62.5,0.95,2
6123,6124,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,2,0.45,0.01,229,189,140,252.0,117.0,68.2,1.03,8
6124,6125,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,2,0.11,0.09,229,145,124,152.5,118.3,67.0,0.62,2
6125,6126,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,2,0.25,0.01,229,178,149,260.9,117.0,64.8,1.01,3
6126,6127,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,2,0.21,0.09,185,152,119,253.4,126.0,63.9,1.05,1
6127,6128,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,2,0.17,0.01,229,145,124,244.3,115.1,62.5,0.9,2
6128,6129,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,2,0.4,0.01,222,171,134,218.4,116.8,62.0,0.81,5
6129,6130,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,2,0.21,0.01,154,137,103,247.7,115.7,63.2,0.93,4
6130,6131,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,2,0.37,0.01,185,152,119,258.8,125.1,62.4,1.04,1
6131,6132,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,2,0.49,0.13,229,201,145,189.9,122.0,64.3,0.76,9
6132,6133,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,2,0.08,0.09,194,155,102,242.1,116.8,63.9,0.93,6
6133,6134,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,2,0.0,0.15,222,189,147,255.5,115.1,64.2,0.97,7
6134,6135,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,2,0.28,0.07,194,155,102,236.5,125.9,63.9,0.98,6
6135,6136,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,2,0.26,0.01,185,152,119,241.9,125.6,66.1,1.03,1
6136,6137,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,2,0.5,0.01,229,178,149,216.4,115.3,62.6,0.8,3
6137,6138,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,2,0.7,0.01,222,171,134,244.7,118.4,67.1,1.0,5
6138,6139,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,2,0.49,0.01,229,140,115,247.3,116.4,64.6,0.95,2
6139,6140,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,2,0.13,0.01,154,137,103,259.9,122.0,62.6,1.02,4
6140,6141,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,2,0.35,0.01,229,206,156,257.2,122.6,62.2,1.01,0
6141,6142,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,2,0.2,0.01,154,137,103,223.7,121.4,62.3,0.87,4
6142,6143,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,2,0.23,0.08,185,152,119,254.0,122.7,68.1,1.09,1
6143,6144,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,2,0.08,0.01,229,206,156,259.5,121.6,62.4,1.01,0
6144,6145,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,2,0.2,0.01,229,206,156,256.9,120.1,68.2,1.08,0
6145,6146,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,2,0.7,0.01,229,145,124,239.4,122.2,66.7,1.0,2
6146,6147,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,2,0.34,0.07,229,189,140,245.9,115.0,62.4,0.9,8
6147,6148,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,2,0.21,0.07,222,171,134,205.2,120.0,63.0,0.8,5
6148,6149,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,2,0.23,0.07,222,171,134,245.8,123.0,65.0,1.01,5
6149,6150,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,2,0.13,0.01,229,201,145,260.1,118.7,67.2,1.06,9
6150,6151,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,2,0.48,0.01,185,152,119,207.6,120.6,63.9,0.82,1
6151,6152,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,2,0.21,0.01,154,137,103,256.1,125.2,63.6,1.05,4
6152,6153,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,2,0.2,0.01,229,145,124,241.2,119.1,63.6,0.94,2
6153,6154,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,2,0.24,0.07,185,152,119,261.2,115.8,67.7,1.05,1
6154,6155,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,2,0.31,0.01,154,137,103,255.9,118.6,67.3,1.05,4
6155,6156,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,2,0.23,0.01,229,189,140,231.3,118.0,62.4,0.87,8
6156,6157,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,2,0.23,0.12,185,152,119,256.5,125.1,67.5,1.11,1
6157,6158,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,2,0.12,0.01,229,206,156,139.8,116.0,62.8,0.52,0
6158,6159,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,2,0.07,0.01,154,137,103,249.9,122.6,65.6,1.03,4
6159,6160,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,2,0.37,0.01,229,189,140,159.0,115.1,64.9,0.61,8
6160,6161,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,2,0.3,0.13,222,171,134,244.4,116.0,65.0,0.95,5
6161,6162,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,2,0.35,0.01,229,201,145,255.3,121.2,63.2,1.0,9
6162,6163,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,2,0.43,0.14,229,178,149,216.2,115.1,67.6,0.86,3
6163,6164,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,2,0.6,0.01,229,140,115,256.3,119.4,63.1,0.99,2
6164,6165,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,2,0.43,0.01,229,206,156,199.1,122.3,65.2,0.81,0
6165,6166,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,2,0.18,0.01,229,145,124,238.0,125.6,68.2,1.05,2
6166,6167,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,2,0.29,0.01,154,137,103,240.6,118.1,66.4,0.97,4
6167,6168,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,2,0.07,0.14,154,137,103,244.8,125.1,64.9,1.02,4
6168,6169,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,2,0.44,0.01,229,201,145,249.3,125.3,66.5,1.07,9
6169,6170,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,2,0.45,0.01,154,137,103,259.4,121.4,67.9,1.1,4
6170,6171,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,2,0.35,0.01,229,206,156,208.8,117.0,65.9,0.83,0
6171,6172,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,2,0.3,0.08,194,155,102,256.6,121.0,67.8,1.08,6
6172,6173,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,2,0.3,0.01,229,189,140,261.3,115.2,66.4,1.03,8
6173,6174,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,2,0.19,0.01,222,189,147,241.8,122.3,64.8,0.98,7
6174,6175,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,2,0.36,0.01,229,206,156,245.9,119.5,66.7,1.01,0
6175,6176,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,2,0.7,0.01,229,201,145,209.4,122.9,66.4,0.88,9
6176,6177,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,2,0.09,0.01,194,155,102,249.3,123.2,62.0,0.98,6
6177,6178,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,2,0.2,0.11,229,140,115,252.1,116.7,66.6,1.0,2
6178,6179,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,2,0.5,0.01,154,137,103,261.0,125.5,65.9,1.11,4
6179,6180,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,2,0.46,0.08,229,178,149,260.2,119.5,62.9,1.0,3
6180,6181,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,2,0.31,0.01,229,140,115,254.6,117.3,63.7,0.98,2
6181,6182,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,2,0.31,0.11,229,140,115,245.9,119.3,62.2,0.94,2
6182,6183,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,2,0.46,0.01,185,152,119,242.2,123.4,65.1,1.0,1
6183,6184,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,2,0.18,0.01,229,140,115,262.4,123.5,61.8,1.03,2
6184,6185,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,2,0.41,0.01,154,137,103,250.4,124.6,67.4,1.08,4
6185,6186,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,2,0.7,0.01,229,178,149,147.6,118.8,61.9,0.56,3
6186,6187,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,2,0.2,0.01,229,140,115,240.1,118.2,67.9,0.99,2
6187,6188,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,2,0.11,0.01,229,140,115,137.0,123.4,66.2,0.57,2
6188,6189,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,2,0.1,0.09,229,189,140,207.7,115.4,63.8,0.78,8
6189,6190,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,2,0.3,0.01,229,140,115,250.1,120.5,64.4,1.0,2
6190,6191,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,2,0.42,0.11,229,189,140,244.6,118.1,66.3,0.98,8
6191,6192,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,2,0.33,0.12,229,140,115,248.8,123.1,66.1,1.04,2
6192,6193,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,2,0.31,0.12,229,145,124,249.8,122.9,64.1,1.01,2
6193,6194,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,2,0.18,0.01,229,145,124,158.9,114.2,65.3,0.61,2
6194,6195,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,2,0.46,0.01,154,137,103,133.3,114.8,67.1,0.53,4
6195,6196,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,2,0.42,0.01,229,145,124,259.4,120.8,66.2,1.06,2
6196,6197,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,2,0.19,0.12,229,140,115,259.0,120.3,66.5,1.06,2
6197,6198,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,2,0.15,0.01,222,189,147,257.6,122.6,66.5,1.08,7
6198,6199,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,2,0.07,0.01,229,206,156,232.5,119.4,64.0,0.91,0
6199,6200,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,2,0.49,0.01,229,201,145,258.3,121.4,64.5,1.04,9
6200,6201,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,2,0.8,0.01,154,137,103,244.8,118.1,62.9,0.93,4
6201,6202,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,2,0.36,0.01,229,206,156,242.6,122.5,63.0,0.96,0
6202,6203,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,2,0.28,0.01,229,206,156,251.6,116.7,67.0,1.01,0
6203,6204,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,2,0.3,0.12,229,140,115,246.7,121.6,64.4,0.99,2
6204,6205,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,2,0.36,0.01,229,140,115,239.4,120.9,64.7,0.96,2
6205,6206,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,2,0.28,0.01,185,152,119,251.6,123.3,65.8,1.05,1
6206,6207,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,2,0.6,0.01,194,155,102,253.9,120.2,64.0,1.0,6
6207,6208,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,2,0.07,0.11,229,140,115,254.4,114.7,66.3,0.99,2
6208,6209,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,2,0.31,0.1,229,189,140,223.2,125.7,62.0,0.89,8
6209,6210,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,2,0.18,0.01,229,145,124,256.9,122.8,64.6,1.05,2
6210,6211,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,2,0.4,0.07,229,178,149,238.1,116.2,64.6,0.92,3
6211,6212,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,2,0.4,0.1,185,152,119,247.8,117.4,68.2,1.02,1
6212,6213,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,2,0.1,0.01,229,201,145,246.1,119.3,65.3,0.98,9
6213,6214,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,2,0.31,0.12,229,140,115,159.9,122.9,62.0,0.62,2
6214,6215,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,2,0.8,0.01,229,189,140,239.3,114.5,65.8,0.92,8
6215,6216,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,2,0.6,0.01,229,201,145,240.7,121.2,63.9,0.96,9
6216,6217,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,2,0.44,0.01,229,140,115,238.0,121.2,64.4,0.95,2
6217,6218,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,2,0.31,0.01,229,206,156,250.8,124.5,64.0,1.02,0
6218,6219,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,2,0.37,0.01,229,206,156,241.9,122.6,66.3,1.01,0
