,brick_id,delivery_nr,brick_format,brick_original_dimensions (mm),brick_origin,brick_distance (km),age (y),colour name,turn_nr,mortar rests (%),colour rests (%),R,G,B,lu (mm),wu (mm),hu (mm),volume (%),colour_clusters
3765,3766,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,1,0.23,0.01,228,136,105,256.4,115.6,67.5,1.03,1
3766,3767,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,1,0.13,0.01,122,49,53,258.3,123.6,67.1,1.1,2
3767,3768,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,1,0.43,0.01,229,140,97,251.6,115.3,63.1,0.94,8
3768,3769,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,1,0.09,0.08,191,87,72,243.4,118.2,67.1,0.99,0
3769,3770,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,1,0.6,0.07,191,87,72,247.0,119.7,62.8,0.95,0
3770,3771,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,1,0.27,0.08,229,140,97,255.3,123.9,62.8,1.02,8
3771,3772,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,1,0.3,0.01,228,136,105,251.1,121.3,63.0,0.98,1
3772,3773,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,1,0.2,0.01,228,136,105,237.9,114.2,64.9,0.9,1
3773,3774,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,1,0.11,0.01,191,87,72,246.5,123.4,65.5,1.02,0
3774,3775,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,1,0.19,0.01,191,87,72,172.8,125.9,62.3,0.7,0
3775,3776,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,1,0.43,0.13,229,102,103,186.8,124.3,66.6,0.79,4
3776,3777,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,1,0.1,0.01,229,127,111,252.1,121.9,62.8,0.99,9
3777,3778,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,1,0.35,0.14,160,76,67,183.4,119.9,62.6,0.71,3
3778,3779,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,1,0.49,0.01,229,140,97,249.7,114.1,66.0,0.96,8
3779,3780,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,1,0.1,0.08,191,87,72,255.2,121.1,61.8,0.98,0
3780,3781,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,1,0.07,0.01,229,127,111,254.2,125.5,67.5,1.1,9
3781,3782,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,1,0.17,0.01,191,87,72,251.5,121.0,67.4,1.05,0
3782,3783,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,1,0.8,0.01,179,104,70,247.3,120.9,63.7,0.98,7
3783,3784,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,1,0.3,0.01,160,76,67,150.6,118.7,65.7,0.6,3
3784,3785,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,1,0.31,0.01,228,136,105,164.3,119.4,62.3,0.63,1
3785,3786,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,1,0.2,0.01,228,136,105,253.0,123.5,62.9,1.01,1
3786,3787,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,1,0.37,0.01,229,140,97,251.0,117.3,63.0,0.95,8
3787,3788,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,1,0.2,0.09,191,87,72,261.7,121.0,64.1,1.04,0
3788,3789,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,1,0.3,0.01,149,95,67,253.3,124.1,64.1,1.03,6
3789,3790,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,1,0.22,0.01,229,127,111,246.1,124.8,62.8,0.99,9
3790,3791,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,1,0.32,0.01,149,95,67,242.7,118.1,63.6,0.93,6
3791,3792,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,1,0.5,0.01,122,49,53,257.0,121.6,66.0,1.06,2
3792,3793,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,1,0.29,0.01,229,127,111,244.9,123.4,67.1,1.04,9
3793,3794,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,1,0.24,0.01,229,102,103,244.1,117.8,68.1,1.0,4
3794,3795,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,1,0.29,0.09,228,136,105,239.7,123.1,64.5,0.98,1
3795,3796,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,1,0.34,0.01,229,102,103,252.9,122.9,64.7,1.03,4
3796,3797,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,1,0.9,0.08,207,104,77,249.1,122.0,65.7,1.02,5
3797,3798,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,1,0.15,0.01,191,87,72,141.0,119.0,67.9,0.58,0
3798,3799,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,1,0.06,0.14,228,136,105,237.7,121.4,67.7,1.0,1
3799,3800,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,1,0.3,0.01,229,102,103,126.5,124.0,66.6,0.54,4
3800,3801,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,1,0.8,0.01,160,76,67,255.3,118.1,63.6,0.98,3
3801,3802,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,1,0.47,0.01,228,136,105,238.5,114.3,67.9,0.95,1
3802,3803,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,1,0.28,0.01,229,140,107,238.1,114.2,64.9,0.9,1
3803,3804,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,1,0.29,0.01,149,95,67,259.6,114.6,68.1,1.04,6
3804,3805,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,1,0.31,0.01,122,49,53,253.8,118.2,62.3,0.96,2
3805,3806,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,1,0.16,0.09,156,73,62,257.0,124.5,65.1,1.07,3
3806,3807,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,1,0.15,0.01,228,136,105,245.6,124.4,62.4,0.98,1
3807,3808,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,1,0.26,0.01,191,87,72,144.3,115.3,64.9,0.55,0
3808,3809,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,1,0.26,0.01,149,95,67,260.9,114.4,65.8,1.01,6
3809,3810,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,1,0.26,0.01,228,136,105,247.7,124.5,65.8,1.04,1
3810,3811,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,1,0.27,0.01,149,95,67,243.2,125.7,65.1,1.02,6
3811,3812,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,1,0.2,0.01,229,140,107,240.2,122.9,67.1,1.02,1
3812,3813,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,1,0.7,0.01,207,104,77,241.0,116.7,66.3,0.96,5
3813,3814,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,1,0.6,0.01,229,102,103,240.8,122.7,64.1,0.97,4
3814,3815,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,1,0.48,0.14,207,104,77,244.6,116.2,62.8,0.92,5
3815,3816,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,1,0.14,0.12,179,104,70,258.9,120.0,61.9,0.99,7
3816,3817,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,1,0.15,0.01,229,127,111,257.0,119.1,64.7,1.02,9
3817,3818,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,1,0.48,0.01,229,145,105,241.4,120.7,64.3,0.96,1
3818,3819,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,1,0.17,0.09,229,140,97,257.9,115.3,65.5,1.0,8
3819,3820,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,1,0.33,0.01,229,127,111,240.4,121.8,62.3,0.94,9
3820,3821,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,1,0.28,0.12,160,76,67,256.7,118.7,66.6,1.04,3
3821,3822,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,1,0.18,0.14,229,145,105,199.8,123.3,67.2,0.85,1
3822,3823,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,1,0.1,0.01,229,102,103,258.9,120.2,65.6,1.05,4
3823,3824,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,1,0.23,0.01,229,127,111,260.7,117.4,64.2,1.01,9
3824,3825,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,1,0.26,0.01,207,104,77,178.7,123.3,62.7,0.71,5
3825,3826,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,1,0.45,0.15,229,140,107,254.6,115.7,64.2,0.97,1
3826,3827,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,1,0.45,0.01,179,104,70,260.9,121.1,68.1,1.1,7
3827,3828,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,1,0.7,0.09,229,127,111,255.2,119.5,63.1,0.99,9
3828,3829,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,1,0.26,0.01,160,76,67,243.2,116.2,66.0,0.96,3
3829,3830,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,1,0.34,0.01,207,104,77,243.0,115.9,67.6,0.98,5
3830,3831,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,1,0.11,0.01,179,104,70,246.8,120.4,67.3,1.03,7
3831,3832,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,1,0.17,0.13,229,140,97,241.2,120.8,64.4,0.96,8
3832,3833,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,1,0.7,0.01,228,136,105,255.1,118.4,66.4,1.03,1
3833,3834,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,1,0.9,0.14,229,140,107,156.8,121.0,67.2,0.65,1
3834,3835,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,1,0.06,0.01,228,136,105,260.7,116.9,66.8,1.04,1
3835,3836,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,1,0.2,0.15,179,104,70,249.1,123.7,63.6,1.0,7
3836,3837,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,1,0.26,0.08,149,95,67,156.0,120.4,67.1,0.65,6
3837,3838,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,1,0.18,0.01,229,140,97,253.4,125.5,64.3,1.05,8
3838,3839,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,1,0.9,0.01,191,87,72,246.3,125.8,63.8,1.01,0
3839,3840,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,1,0.32,0.01,156,73,62,248.2,121.2,67.9,1.05,3
3840,3841,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,1,0.2,0.01,229,140,97,241.6,123.2,61.8,0.94,8
3841,3842,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,1,0.9,0.08,207,104,77,239.3,117.4,63.2,0.91,5
3842,3843,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,1,0.25,0.01,229,102,103,249.2,120.0,62.7,0.96,4
3843,3844,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,1,0.43,0.01,229,140,97,256.7,117.7,63.3,0.98,8
3844,3845,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,1,0.31,0.01,229,140,97,248.7,124.8,65.6,1.04,8
3845,3846,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,1,0.48,0.1,156,73,62,255.2,116.8,66.5,1.02,3
3846,3847,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,1,0.18,0.08,229,102,103,261.3,124.7,64.6,1.08,4
3847,3848,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,1,0.1,0.1,149,95,67,241.2,122.8,65.5,0.99,6
3848,3849,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,1,0.4,0.01,229,102,103,192.2,123.9,62.4,0.76,4
3849,3850,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,1,0.3,0.01,229,102,103,260.6,123.1,62.8,1.03,4
3850,3851,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,1,0.4,0.01,229,140,107,251.3,123.8,68.2,1.09,1
3851,3852,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,1,0.22,0.14,229,140,97,256.1,118.4,62.0,0.96,8
3852,3853,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,1,0.49,0.01,179,104,70,253.7,116.7,67.0,1.02,7
3853,3854,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,1,0.5,0.01,191,87,72,257.4,116.7,65.7,1.01,0
3854,3855,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,1,0.16,0.01,160,76,67,239.9,120.2,66.8,0.99,3
3855,3856,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,1,0.42,0.1,179,104,70,241.4,114.1,63.9,0.9,7
3856,3857,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,1,0.36,0.01,149,95,67,257.8,118.8,67.4,1.06,6
3857,3858,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,1,0.44,0.01,229,140,107,244.6,118.3,68.2,1.01,1
3858,3859,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,1,0.21,0.09,191,87,72,250.1,123.6,62.0,0.98,0
3859,3860,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,1,0.28,0.08,228,136,105,245.2,116.6,62.5,0.92,1
3860,3861,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,1,0.2,0.09,229,102,103,261.2,120.7,63.1,1.02,4
3861,3862,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,1,0.45,0.07,149,95,67,239.7,124.8,68.0,1.04,6
3862,3863,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,1,0.07,0.01,229,102,103,262.1,118.5,66.1,1.05,4
3863,3864,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,1,0.46,0.01,229,140,97,250.6,118.7,61.8,0.94,8
3864,3865,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,1,0.25,0.01,229,140,97,242.6,121.7,67.3,1.02,8
3865,3866,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,1,0.6,0.01,160,76,67,251.4,125.4,63.5,1.03,3
3866,3867,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,1,0.21,0.01,229,140,97,258.8,119.2,64.3,1.02,8
3867,3868,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,1,0.1,0.01,191,87,72,252.5,121.1,65.1,1.02,0
3868,3869,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,1,0.14,0.01,229,140,97,237.8,123.1,67.6,1.01,8
3869,3870,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,1,0.09,0.01,179,104,70,238.1,118.2,62.7,0.9,7
3870,3871,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,1,0.08,0.11,149,95,67,243.1,115.8,64.6,0.93,6
3871,3872,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,1,0.1,0.01,229,140,97,137.3,116.3,66.8,0.55,8
3872,3873,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,1,0.33,0.11,229,140,97,261.0,119.5,64.1,1.03,8
3873,3874,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,1,0.13,0.01,122,49,53,250.8,124.7,63.8,1.02,2
3874,3875,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,1,0.32,0.13,156,73,62,258.7,125.0,66.2,1.1,3
3875,3876,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,1,0.4,0.01,207,104,77,248.3,123.6,65.2,1.03,5
3876,3877,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,1,0.18,0.01,122,49,53,165.1,122.3,65.9,0.68,2
3877,3878,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,1,0.42,0.01,229,140,97,242.5,117.4,63.3,0.92,8
3878,3879,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,1,0.19,0.01,229,127,111,243.6,115.5,62.1,0.9,9
3879,3880,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,1,0.06,0.01,160,76,67,256.3,114.6,63.2,0.95,3
3880,3881,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,1,0.27,0.01,207,104,77,246.4,117.9,67.0,1.0,5
3881,3882,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,1,0.49,0.08,156,73,62,250.1,117.4,61.8,0.93,3
3882,3883,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,1,0.33,0.01,229,140,107,239.0,124.3,65.1,0.99,1
3883,3884,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,1,0.43,0.01,179,104,70,245.0,119.6,68.1,1.02,7
3884,3885,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,1,0.09,0.01,156,73,62,249.2,116.6,65.8,0.98,3
3885,3886,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,1,0.22,0.01,122,49,53,241.0,124.4,62.4,0.96,2
